protein_per_100g,sugar_per_100g,fat_per_100g,fiber_per_100g,calories_per_100g,sodium_per_100g,has_artificial_sweetener,has_preservatives,has_trans_fat,ingredient_risk_count,category,health_score,risk_labels
8.1,5.5,4.7,1.3,69.7,100.8,0,0,0,0,DAIRY_PRODUCTS,84,LOW_FIBER
10.0,4.3,2.0,0.4,83.5,50.1,0,0,0,0,DAIRY_PRODUCTS,91,LOW_FIBER
3.3,8.3,7.2,0.4,143.7,181.5,0,0,0,1,DAIRY_PRODUCTS,70,LOW_FIBER
0.6,21.4,27.1,0.3,348.4,837.5,0,1,0,3,SAUCES_SPREADS,24,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
3.9,7.7,23.9,1.4,435.5,1084.9,0,0,1,3,INSTANT_NOODLES_RTE,12,"HIGH_FAT,TRANS_FAT,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.5,21.4,15.9,2.3,443.7,471.9,0,1,0,1,BISCUITS_COOKIES,33,"HIGH_SUGAR,PRESERVATIVES"
2.1,39.5,11.7,2.2,418.1,419.9,1,0,0,2,BREAKFAST_CEREAL,23,"HIGH_SUGAR,ARTIFICIAL_SWEETENER"
2.7,20.3,13.9,0.4,145.4,358.1,0,1,0,3,DAIRY_PRODUCTS,39,"HIGH_SUGAR,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
5.2,2.3,18.0,3.4,434.5,758.5,1,0,0,2,INSTANT_NOODLES_RTE,56,ARTIFICIAL_SWEETENER
0.8,0.4,0.1,0.6,18.5,78.8,0,0,0,0,BEVERAGES,75,LOW_FIBER
61.1,3.0,5.3,3.0,360.8,297.0,0,0,0,0,HEALTH_SUPPLEMENTS,88,NONE
4.5,6.2,4.7,1.1,177.4,344.0,0,0,0,0,SAUCES_SPREADS,69,LOW_FIBER
3.6,7.5,22.7,1.3,437.0,1483.3,0,0,0,3,INSTANT_NOODLES_RTE,27,"HIGH_FAT,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.1,32.5,28.2,1.7,520.6,485.7,0,1,0,3,BISCUITS_COOKIES,4,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
0.0,14.1,0.0,0.0,58.4,255.6,0,0,0,4,ENERGY_DRINKS,25,"LOW_FIBER,MANY_RISKY_INGREDIENTS"
0.5,21.0,26.3,0.3,328.5,1054.5,0,1,1,4,SAUCES_SPREADS,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.3,5.2,19.8,1.7,464.0,1434.7,0,0,0,4,INSTANT_NOODLES_RTE,25,"HIGH_FAT,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
3.8,11.9,5.7,0.6,121.6,333.6,0,1,0,2,DAIRY_PRODUCTS,52,"PRESERVATIVES,LOW_FIBER"
9.3,8.0,6.9,13.9,365.6,315.2,0,0,0,0,BREAKFAST_CEREAL,82,NONE
9.5,2.3,8.8,6.2,400.4,377.0,0,0,0,0,SNACKS,88,NONE
2.3,10.4,27.7,0.5,548.3,1135.7,1,1,0,3,SNACKS,3,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
1.0,1.1,0.5,0.4,12.5,41.4,0,0,0,0,BEVERAGES,75,LOW_FIBER
13.3,33.4,17.9,2.3,430.8,308.0,1,1,1,5,PROTEIN_BAR,0,"HIGH_SUGAR,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,MANY_RISKY_INGREDIENTS"
1.0,11.0,8.5,0.7,189.7,786.6,0,1,0,2,SAUCES_SPREADS,47,"PRESERVATIVES,LOW_FIBER"
4.7,63.7,38.6,1.4,530.2,90.8,0,1,0,2,CHOCOLATES_CONFECTIONERY,16,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE"
4.6,10.1,27.7,0.6,379.2,890.1,1,1,1,3,FROZEN_FOODS,0,"HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
23.4,5.0,11.7,12.7,339.1,201.3,0,0,0,0,PROTEIN_BAR,92,NONE
0.6,30.8,25.9,0.5,391.7,1352.6,1,1,1,3,SAUCES_SPREADS,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.4,9.2,0.0,0.0,28.7,191.2,0,0,0,2,ENERGY_DRINKS,39,LOW_FIBER
4.5,7.9,33.4,1.5,533.4,1074.2,1,1,0,6,SNACKS,3,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.8,9.1,30.6,0.9,550.4,924.8,0,1,0,4,SNACKS,25,"HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
9.4,4.0,2.2,0.8,67.1,216.4,0,0,0,0,DAIRY_PRODUCTS,86,LOW_FIBER
3.1,4.8,21.8,0.3,482.2,1006.7,0,1,1,5,INSTANT_NOODLES_RTE,5,"HIGH_FAT,TRANS_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
3.1,12.2,30.8,1.4,539.1,891.5,0,1,1,6,SNACKS,0,"HIGH_FAT,TRANS_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.0,15.1,0.5,0.0,60.3,124.9,0,1,0,4,BEVERAGES,25,"PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
10.5,3.9,4.7,1.7,92.4,204.3,0,0,0,0,DAIRY_PRODUCTS,86,LOW_FIBER
0.3,11.8,0.4,0.0,51.8,57.8,1,0,0,2,BEVERAGES,26,"ARTIFICIAL_SWEETENER,LOW_FIBER"
81.5,3.3,2.9,6.1,341.1,230.1,0,0,0,0,HEALTH_SUPPLEMENTS,100,NONE
10.8,2.3,7.9,3.2,202.7,471.6,0,1,0,0,FROZEN_FOODS,81,PRESERVATIVES
0.1,10.6,0.0,0.0,58.9,378.8,1,0,0,4,ENERGY_DRINKS,17,"ARTIFICIAL_SWEETENER,LOW_FIBER,MANY_RISKY_INGREDIENTS"
6.4,37.7,27.0,1.6,509.6,57.2,0,0,0,1,CHOCOLATES_CONFECTIONERY,42,"HIGH_SUGAR,HIGH_FAT,LOW_FIBER,HIGH_CALORIE"
4.3,22.2,15.4,0.2,191.4,311.5,1,1,0,2,DAIRY_PRODUCTS,18,"HIGH_SUGAR,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
1.3,2.1,0.4,0.3,20.4,58.3,0,0,0,0,BEVERAGES,63,LOW_FIBER
5.1,11.5,8.7,1.0,94.4,163.4,1,0,0,2,DAIRY_PRODUCTS,58,"ARTIFICIAL_SWEETENER,LOW_FIBER"
5.0,9.6,5.8,0.6,133.1,292.4,1,0,0,2,DAIRY_PRODUCTS,59,"ARTIFICIAL_SWEETENER,LOW_FIBER"
3.6,6.2,20.8,3.7,455.9,627.8,0,0,0,3,SNACKS,41,"HIGH_FAT,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
3.0,6.4,14.1,1.3,459.6,559.3,0,1,0,3,SNACKS,40,"PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
34.3,9.5,5.4,2.6,362.4,232.9,1,1,0,1,HEALTH_SUPPLEMENTS,62,"ARTIFICIAL_SWEETENER,PRESERVATIVES"
0.9,7.7,0.0,0.0,38.2,128.2,0,1,0,2,ENERGY_DRINKS,48,"PRESERVATIVES,LOW_FIBER"
0.5,8.6,0.6,0.1,38.5,70.0,1,1,0,1,BEVERAGES,28,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
5.2,2.1,17.5,1.4,401.2,944.6,1,1,0,2,INSTANT_NOODLES_RTE,42,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM"
0.3,13.4,0.0,0.0,54.4,237.2,1,1,0,3,BEVERAGES,14,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
0.1,8.6,0.5,0.4,30.0,98.7,0,0,0,2,BEVERAGES,39,LOW_FIBER
4.7,55.4,34.6,0.1,572.8,52.0,1,1,0,3,CHOCOLATES_CONFECTIONERY,14,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
3.6,49.4,34.3,1.3,563.6,50.1,1,0,0,3,CHOCOLATES_CONFECTIONERY,26,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
21.8,7.9,7.2,6.2,308.6,315.8,0,1,0,1,PROTEIN_BAR,78,PRESERVATIVES
65.6,1.2,2.6,4.6,318.4,203.2,0,0,0,0,HEALTH_SUPPLEMENTS,97,NONE
5.6,6.6,24.3,1.9,354.1,1086.1,1,1,1,5,FROZEN_FOODS,4,"HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
5.5,4.8,13.3,1.6,308.9,547.5,0,1,0,1,FROZEN_FOODS,62,"PRESERVATIVES,LOW_FIBER"
4.3,3.3,21.3,1.6,473.0,1665.7,0,0,0,4,INSTANT_NOODLES_RTE,27,"HIGH_FAT,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
1.6,24.4,23.9,0.2,329.3,961.9,0,0,0,3,SAUCES_SPREADS,19,"HIGH_SUGAR,HIGH_FAT,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.3,13.8,6.0,0.3,111.5,152.1,1,0,0,0,DAIRY_PRODUCTS,58,"ARTIFICIAL_SWEETENER,LOW_FIBER"
3.6,20.4,15.2,0.2,191.8,313.4,0,1,0,4,DAIRY_PRODUCTS,32,"HIGH_SUGAR,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
0.2,15.7,0.2,0.0,60.6,105.0,0,1,0,4,BEVERAGES,25,"PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
6.9,9.2,22.2,0.8,332.5,1112.7,1,1,0,3,FROZEN_FOODS,28,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
10.7,3.3,4.2,1.3,86.6,136.4,0,0,0,0,DAIRY_PRODUCTS,91,LOW_FIBER
0.2,2.0,0.0,0.0,6.8,67.1,0,0,0,1,ENERGY_DRINKS,73,LOW_FIBER
0.7,5.9,0.1,0.5,30.2,178.0,1,1,0,0,BEVERAGES,44,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
4.3,11.0,26.4,0.5,509.8,954.9,1,1,0,5,SNACKS,9,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
1.4,11.5,17.0,1.0,299.0,815.9,1,0,0,1,SAUCES_SPREADS,37,"ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_SODIUM"
0.7,2.4,0.0,0.0,17.4,187.1,0,0,0,0,ENERGY_DRINKS,68,LOW_FIBER
4.0,12.1,23.9,0.5,398.2,1159.2,0,0,1,3,FROZEN_FOODS,11,"HIGH_FAT,TRANS_FAT,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.5,21.3,21.1,0.0,284.3,1440.4,0,1,0,2,SAUCES_SPREADS,16,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM"
0.4,2.1,0.1,0.4,20.6,79.5,0,0,0,0,BEVERAGES,63,LOW_FIBER
5.6,16.4,19.8,3.7,460.4,390.0,1,1,0,3,BISCUITS_COOKIES,24,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
5.2,4.5,20.4,2.0,437.1,1323.7,0,1,0,5,INSTANT_NOODLES_RTE,34,"HIGH_FAT,PRESERVATIVES,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
76.8,4.4,4.4,5.1,332.1,160.1,0,0,0,0,HEALTH_SUPPLEMENTS,100,NONE
0.5,9.5,0.5,0.4,41.0,111.6,0,0,0,0,BEVERAGES,43,LOW_FIBER
5.6,8.6,16.8,2.9,454.7,477.3,1,0,0,3,SNACKS,41,"ARTIFICIAL_SWEETENER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
1.9,2.9,0.1,0.0,19.1,47.8,0,0,0,0,BEVERAGES,68,LOW_FIBER
2.1,62.4,31.4,0.3,530.5,194.0,1,1,0,3,CHOCOLATES_CONFECTIONERY,14,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
8.4,4.7,3.5,0.5,97.4,84.0,0,0,0,0,DAIRY_PRODUCTS,91,LOW_FIBER
3.0,33.6,33.2,1.4,492.0,63.0,1,0,0,1,CHOCOLATES_CONFECTIONERY,38,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_CALORIE"
0.6,8.7,0.0,0.0,38.3,286.2,1,0,0,2,ENERGY_DRINKS,26,"ARTIFICIAL_SWEETENER,LOW_FIBER"
5.7,5.2,21.7,0.8,489.5,1183.8,0,1,0,3,INSTANT_NOODLES_RTE,21,"HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.6,2.7,0.2,0.7,7.3,28.5,0,0,0,0,BEVERAGES,68,LOW_FIBER
0.8,20.7,27.6,0.3,303.8,1146.4,1,1,0,3,SAUCES_SPREADS,6,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
72.1,2.3,6.4,3.9,366.1,219.0,0,0,0,0,HEALTH_SUPPLEMENTS,88,NONE
4.7,39.8,8.2,2.4,405.4,478.7,1,0,0,3,BREAKFAST_CEREAL,25,"HIGH_SUGAR,ARTIFICIAL_SWEETENER,MANY_RISKY_INGREDIENTS"
0.2,14.1,0.0,0.0,64.1,157.8,0,0,0,3,BEVERAGES,32,"LOW_FIBER,MANY_RISKY_INGREDIENTS"
7.8,10.0,8.8,4.5,419.1,273.2,0,0,0,0,BISCUITS_COOKIES,70,NONE
2.6,38.4,22.8,1.4,515.0,561.0,0,1,0,4,BISCUITS_COOKIES,2,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
8.6,21.4,5.6,4.1,402.2,232.5,1,1,0,1,BREAKFAST_CEREAL,46,"HIGH_SUGAR,ARTIFICIAL_SWEETENER,PRESERVATIVES"
9.6,5.7,4.9,0.4,56.7,61.3,0,0,0,0,DAIRY_PRODUCTS,84,LOW_FIBER
0.0,6.1,0.0,0.0,33.5,298.2,1,0,0,1,ENERGY_DRINKS,42,"ARTIFICIAL_SWEETENER,LOW_FIBER"
1.0,11.4,15.0,0.1,207.7,640.3,1,1,0,2,SAUCES_SPREADS,35,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
5.7,8.0,9.7,0.1,114.4,342.8,0,1,0,0,DAIRY_PRODUCTS,66,"PRESERVATIVES,LOW_FIBER"
5.2,39.7,14.5,4.6,436.6,510.1,0,1,1,2,BREAKFAST_CEREAL,19,"HIGH_SUGAR,TRANS_FAT,PRESERVATIVES"
1.6,22.4,21.0,0.2,300.2,1207.2,1,1,0,4,SAUCES_SPREADS,0,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
6.2,11.5,5.5,0.5,132.2,348.2,1,0,0,0,DAIRY_PRODUCTS,57,"ARTIFICIAL_SWEETENER,LOW_FIBER"
5.1,16.1,7.3,8.0,378.6,377.3,1,1,0,1,BREAKFAST_CEREAL,46,"ARTIFICIAL_SWEETENER,PRESERVATIVES"
9.7,12.0,2.6,9.3,353.9,181.9,0,0,0,0,BREAKFAST_CEREAL,81,NONE
30.7,10.7,5.1,3.6,375.6,383.4,1,0,0,1,HEALTH_SUPPLEMENTS,65,ARTIFICIAL_SWEETENER
74.7,3.1,6.5,5.1,333.8,179.6,0,0,0,0,HEALTH_SUPPLEMENTS,98,NONE
23.4,2.2,10.1,13.1,363.7,138.3,0,1,0,1,PROTEIN_BAR,85,PRESERVATIVES
9.8,6.8,10.6,1.6,299.4,752.4,0,1,0,1,FROZEN_FOODS,54,"PRESERVATIVES,LOW_FIBER"
0.5,6.2,0.0,0.0,28.1,217.2,1,1,0,2,ENERGY_DRINKS,35,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
4.9,17.7,15.2,2.8,449.8,324.7,1,1,1,3,BISCUITS_COOKIES,6,"TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,MANY_RISKY_INGREDIENTS"
9.9,2.8,10.6,3.3,429.5,231.5,0,1,0,1,SNACKS,78,PRESERVATIVES
6.0,11.7,9.0,0.4,137.1,265.6,1,0,0,1,DAIRY_PRODUCTS,55,"ARTIFICIAL_SWEETENER,LOW_FIBER"
4.5,56.1,31.8,0.9,578.1,162.9,1,0,0,2,CHOCOLATES_CONFECTIONERY,21,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_CALORIE"
22.3,21.9,16.7,1.0,471.4,441.1,1,1,1,3,HEALTH_SUPPLEMENTS,6,"HIGH_SUGAR,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
4.3,53.9,37.9,1.2,526.8,73.4,1,1,1,4,CHOCOLATES_CONFECTIONERY,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
5.9,14.3,9.0,6.5,390.6,251.2,0,1,0,1,BREAKFAST_CEREAL,61,PRESERVATIVES
4.2,9.8,27.6,1.5,397.0,1098.5,0,0,0,5,FROZEN_FOODS,28,"HIGH_FAT,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
3.1,18.2,16.8,0.4,168.5,549.7,1,1,0,3,DAIRY_PRODUCTS,26,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
84.5,2.4,4.7,2.8,303.8,255.1,0,0,0,0,HEALTH_SUPPLEMENTS,93,NONE
34.5,9.0,6.8,1.9,350.8,239.1,0,0,0,0,HEALTH_SUPPLEMENTS,72,LOW_FIBER
30.7,2.3,6.9,10.0,333.6,157.6,0,0,0,0,PROTEIN_BAR,100,NONE
32.2,10.2,5.4,3.2,368.2,376.3,0,1,0,1,HEALTH_SUPPLEMENTS,68,PRESERVATIVES
11.7,20.5,21.9,2.8,494.5,356.6,1,1,1,5,PROTEIN_BAR,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
0.4,12.7,0.0,0.0,61.0,390.7,0,1,0,4,ENERGY_DRINKS,20,"PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
6.1,7.0,11.1,3.9,423.7,341.0,0,0,0,1,BISCUITS_COOKIES,64,NONE
0.7,9.8,0.0,0.1,43.6,189.8,1,1,0,2,BEVERAGES,26,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
3.9,9.1,9.1,0.1,118.1,384.6,0,1,0,0,DAIRY_PRODUCTS,62,"PRESERVATIVES,LOW_FIBER"
24.7,4.5,7.2,7.8,377.8,146.0,0,0,0,0,PROTEIN_BAR,92,NONE
21.2,10.9,11.5,6.3,399.9,406.4,0,0,1,1,PROTEIN_BAR,53,TRANS_FAT
6.4,19.5,18.0,1.5,451.3,384.4,0,1,0,3,BISCUITS_COOKIES,23,"PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
4.7,45.4,35.6,1.6,552.5,98.6,0,1,0,2,CHOCOLATES_CONFECTIONERY,23,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE"
2.4,23.6,14.8,0.2,205.3,540.8,1,0,1,2,DAIRY_PRODUCTS,13,"HIGH_SUGAR,TRANS_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER"
42.4,7.8,9.8,1.3,391.6,431.6,1,0,0,2,HEALTH_SUPPLEMENTS,60,"ARTIFICIAL_SWEETENER,LOW_FIBER"
5.6,5.4,21.8,1.8,493.0,1358.5,0,1,0,5,INSTANT_NOODLES_RTE,17,"HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
15.0,6.9,4.0,12.6,358.8,154.0,0,0,0,0,BREAKFAST_CEREAL,95,NONE
2.7,32.0,25.8,1.7,533.4,453.9,1,1,0,5,BISCUITS_COOKIES,0,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
4.2,20.4,14.2,0.2,181.6,496.6,1,1,1,3,DAIRY_PRODUCTS,16,"HIGH_SUGAR,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
4.6,12.1,6.2,0.6,142.6,254.5,1,1,0,1,DAIRY_PRODUCTS,46,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
6.8,24.6,15.7,1.0,438.1,499.0,0,1,0,2,BISCUITS_COOKIES,20,"HIGH_SUGAR,PRESERVATIVES,LOW_FIBER"
3.9,6.4,22.7,0.4,432.4,1327.4,0,1,1,4,INSTANT_NOODLES_RTE,5,"HIGH_FAT,TRANS_FAT,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
48.1,10.8,8.0,2.1,368.6,360.9,0,0,0,2,HEALTH_SUPPLEMENTS,67,NONE
7.1,22.3,19.1,1.9,458.4,448.6,1,1,0,5,PROTEIN_BAR,0,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
0.9,26.2,18.4,0.2,346.5,1191.2,1,0,0,3,SAUCES_SPREADS,6,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
2.4,32.5,23.7,0.1,502.8,343.1,1,1,0,5,BISCUITS_COOKIES,0,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
75.2,2.3,5.5,3.9,307.0,144.6,0,0,0,0,HEALTH_SUPPLEMENTS,98,NONE
5.1,19.9,5.1,5.8,370.2,312.9,0,1,0,0,BREAKFAST_CEREAL,52,PRESERVATIVES
8.1,7.1,15.2,3.2,311.5,759.1,0,0,0,2,FROZEN_FOODS,61,NONE
1.5,32.7,18.8,0.0,311.0,1430.5,1,1,1,2,SAUCES_SPREADS,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM"
5.5,11.3,20.1,1.3,342.5,861.2,1,1,1,3,FROZEN_FOODS,7,"HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.4,5.6,0.0,0.0,35.7,157.5,0,0,0,1,ENERGY_DRINKS,55,LOW_FIBER
2.1,34.3,13.3,2.9,446.6,612.4,1,0,0,4,BREAKFAST_CEREAL,14,"HIGH_SUGAR,ARTIFICIAL_SWEETENER,MANY_RISKY_INGREDIENTS"
0.1,12.0,0.1,0.0,40.5,184.3,1,1,0,3,BEVERAGES,24,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
26.9,13.7,13.2,0.5,420.4,379.0,1,1,1,2,HEALTH_SUPPLEMENTS,30,"TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
2.1,6.6,4.1,1.6,97.9,249.1,0,0,0,0,SAUCES_SPREADS,74,LOW_FIBER
5.8,3.6,1.5,0.7,98.2,151.8,0,0,0,0,DAIRY_PRODUCTS,87,LOW_FIBER
0.9,26.1,19.6,0.3,295.2,1133.6,1,1,0,3,SAUCES_SPREADS,1,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.8,7.1,0.8,0.0,27.5,80.5,0,1,0,1,BEVERAGES,50,"PRESERVATIVES,LOW_FIBER"
5.8,10.7,21.6,1.2,334.2,833.5,1,0,0,4,FROZEN_FOODS,25,"HIGH_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
1.3,1.0,0.2,0.3,11.9,44.0,0,0,0,0,BEVERAGES,75,LOW_FIBER
79.5,3.7,3.9,3.8,363.9,256.7,0,0,0,0,HEALTH_SUPPLEMENTS,92,NONE
5.6,4.2,24.1,0.0,481.3,1746.5,1,1,0,3,INSTANT_NOODLES_RTE,20,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
12.3,14.9,13.9,3.6,365.0,219.3,1,1,0,1,PROTEIN_BAR,41,"ARTIFICIAL_SWEETENER,PRESERVATIVES"
1.2,20.2,26.3,0.2,347.9,1254.4,0,1,0,4,SAUCES_SPREADS,12,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
14.5,5.8,2.6,10.3,361.2,153.6,0,0,0,0,BREAKFAST_CEREAL,95,NONE
1.8,28.2,22.3,0.0,287.3,1100.2,0,0,0,4,SAUCES_SPREADS,7,"HIGH_SUGAR,HIGH_FAT,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
